Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS021193,COZINHA SOLIDÁRIA MORADA DAS PEDRAS,"Rua Arthur Alberto Zanela, 165",Lomba do Pinheiro,91550-850,PORTO ALEGRE,4314902,RS,paprestadoraservicos@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes",104,130,-16.378182,-48.664614
CS021317,TURMALINA,"Estrada  Adhemar Bebiano, 1185 salão  bloco  08",Inhaúma,21061-751,RIO DE JANEIRO,3304557,RJ,cozinhaturmalina@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",27,60,-27.027612,-49.380834
CS021580,COZINHA DA ESPERANÇA,"Quadra QR 100 Conjunto H-1, 03",Santa Maria,72500-412,BRASÍLIA,5300108,DF,CPSJSM@GMAIL.COM,08.962.362/0001-75,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",310,300,-10.465526,-36.840018
CS020129,COZINHA SOLIDÁRIA ESPERANÇA - MATHIAS VELHO,"Rua Erechim, 565",Mathias Velho,92330-080,CANOAS,4304606,RS,marcoreis077@gmail.com,93.542.496/0001-06,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",515,300,-2.626763,-47.669488
CS021599,COZINHA DA LUSIA,"Rua dos Fonsecas, 111",Vila Nova York,03480-030,SÃO PAULO,3550308,SP,CRECHEACASADACRIANCA@GMAIL.COM,55.578.694/0001-30,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",37,69,-30.009460,-50.865197
CS021552,COZINHA ESPERANÇA,"RUA NIVALDO ALVES CAVALCANTE, 1000",RENASCER,46430-000,GUANAMBI,2911709,BA,cozinhaesperanca@gmail.com,11.449.215/0001-00,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",40,3,-19.624459,-54.700336
CS019008,COZINHA POPULAR FRANCISCO PINHEIRO DE ARAUJO,"AVENIDA JOSÉ TAPETY, 284",CENTRO,64500-000,OEIRAS,2207009,PI,fundacaoffpa01@gmail.com,17.393.773/0001-88,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",540,250,-1.954358,-49.787205
CS016755,MESA SOLIDARIA VILA AGRÍCOLA,"Leonardo Novicki, 937",Cajuru,82930-548,CURITIBA,4106902,PR,vilaagricola14@gmail.com,16.929.486/0001-87,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",70,200,-10.964180,-47.052541
CS020388,ASSOCIAÇAO VAGALUME,"Breno Guimaraes, 787",Ermo,92700-010,GUAÍBA,4309308,RS,miseriazero72@gmail.com,47.161.335/0001-55,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",180,600,-18.796801,-44.589078
CS020390,ASSOCIAÇAO GRUPO MARIAS E MARIAS,"ACESSO l, Quadra Dois, 509",Restinga Nova,91790-131,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,49.132.399/0001-53,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",153,300,-14.441818,-39.406373
CS021384,COZINHA -ASSOCIAÇÃO UM PELO OUTRO FAZENDO O BEM,"Rua Gulnar, 36",Jardim Vale das Virtudes,05796-050,SÃO PAULO,3550308,SP,upofob@gmail.com,43.583.027/0001-67,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",180,700,3.870361,-59.952266
CS021053,COZINHA SOLIDÁRIA ALIMENTA QUEM TEM FOME,"Rua Domingos Dalamura, 160",Santo Antônio,36071-330,JUIZ DE FORA,3136702,MG,associacaolourencohipolito@gmail.com,46.290.119/0001-47,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",25,55,1.540214,-60.141168
CS021166,ILE AXÊ OBÁ E XANGÔ,"Rua Tereza de Noronha, 191",Parque Distrito Ipiranga,94110-000,GRAVATAÍ,4309209,RS,administrativo@ajeumbo.coop.br,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua",15,150,-22.627151,-43.624570
CS021583,UNIDOS E SOLIDÁRIOS,"Rua Jackson de Figueiredo, 1142",Sarandi,91120-380,PORTO ALEGRE,4314902,RS,ongunidosesolidarios@gmail.com,42.673.949/0001-00,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes",152,90,-16.819223,-50.511678
CS021605,MENINO DO VENTO,"Rua Arnaldo Bonaventura, 07",Cidade Tiradentes,08470-210,SÃO PAULO,3550308,SP,institutonewjarsey@gmail.com,28.700.021/0001-39,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",60,100,-6.334877,-35.538671
CS019093,COZINHA SOLIDÁRIA DA ABECRA,"Rua francisca severo de pinho, 000",Antonio firmino de pinho,63860-000,MADALENA,2307635,CE,abecra125@gmail.com,40.666.427/0001-48,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",160,100,-28.598509,-48.347053
CS021280,AJEUM,"Rua Lagoa Bela, 146",Pituaçu,41741-180,SALVADOR,2927408,BA,institutoconvergirbahia@gmail.com,48.038.689/0001-70,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos",0,450,-4.530116,-39.115487
CS021512,COZINHA ANJOS DE LUZ,"Travessa Boa Fé, 13",Jardim do Divino,08460-610,SÃO PAULO,3550308,SP,amvrasjeo@gmail.com,11.146.546/0001-71,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",550,400,-16.641370,-48.517543
CS021416,COZINHANDO COM A COMUNIDADE,"Rua Juvenal Cruz, 126",Jardim Carvalho,91430-150,PORTO ALEGRE,4314902,RS,paulorenatofilha@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",199,350,-2.752039,-49.828228
CS021031,COZINHA SOLIDARIA K'ANJOS DO BEM,"Avenida Arnaldo Pereira da Silva, 190",Santos Dumont,93115-000,SÃO LEOPOLDO,4318705,RS,kanjosdobem@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",170,250,-21.261929,-53.230543
CS017467,COZINHA INSTITUTO CEDESC,"AV DR SALVADOR ROCCO, 539",Parque Fernanda,05888-050,SÃO PAULO,3550308,SP,cedesc.pqf@gmail.com,53.815.718/0001-00,Está funcionando com carga horária reduzida,6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",112,90,-8.030923,-33.478905
CS021073,CENTRO AFRICANO XAPANA BELUJÁ,"Rua E, 497",Costa e Silva,91150-254,PORTO ALEGRE,4314902,RS,Marilete1910@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",165,200,-4.503195,-44.072707
CS020286,COFAMS1,"Rua Ilha Comprida, 414",PARQUE ESPLANADA,06817-170,EMBU DAS ARTES,3515004,SP,cofams1@outlook.com,44.212.494/0001-43,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",210,200,2.490131,-60.891299
CS015825,SOPÃO SÃO FRANCISCO,"Rua São Francisco, 601",São Francisco,96880-000,VERA CRUZ,4322707,RS,assistenciasocialmitrascs@gmail.com,95.433.264/0001-45,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",40,145,-2.050570,-43.798230
CS020377,ASSOCIAÇÃO CRISTIANO KRAEMER,"Estrada Cristiano Kraemer, 1078",Vila nova,91750-060,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,11.880.369/0001-52,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",460,240,-15.772271,-56.360073
CS020463,COZINHA SOLIDARIA DO TEMPLO CATOBANDISTA DAS RAINHAS,"Rua Tenente Cleto Campelo, 252",Vila Leopoldina,25035-360,DUQUE DE CAXIAS,3301702,RJ,templocatobandistadasrainhas@gmail.com,54.483.418/0001-26,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",20,210,-9.012179,-66.553060
CS020391,ASSOCIAÇAO COMUNITARIA MORRO DA CRUZ ACOMUZ,"Rua Vinte e Cinco de Julho, 1572",São João,91030-270,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",85,200,-5.825866,-35.538381
CS021606,ASSOCIAÇÃO INFÂNCIA COM ALIMENTO E AFETO,"Avenida Guabá, 49",Vila Curuçá,08030-020,SÃO PAULO,3550308,SP,contato@aicaa.com.br,04.715.127/0001-48,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",300,600,-8.710549,-33.741361
CS021418,CENTRO DOS JOVENS UNIDOS NA MILITÂNCIA COMUNITÁRIA DE PAULISTA - CEJUMIC,"Rua Gervásio Pires, 46",Engenho Maranguape,53423-420,PAULISTA,2610707,PE,cejumic2021@gmail.com,04.478.325/0001-35,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",225,400,2.191795,-61.020678
CS016137,COZINHA QUILOMBOLA DONA CUMBUCA,"Comunidade Quilombola Salinas, ",Zona rural,64.730-000,CAMPINAS DO PIAUÍ,2202109,PI,culturadequilombo@gmail.com,02.246.078/0001-16,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",75,100,-1.960101,-44.968868
CS017454,BEJÚ DE MASSA,"Avenida Pedro Rabelo da Paixão, S/N",ZONA RURAL,64400-000,AMARANTE,2200509,PI,martareginapaixaodearaujopaixao@gmail.com,28.721.938/0001-10,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Agricultores Familiares e Campesinos, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",60,60,3.689711,-60.267181
CS021372,PROJETO SOLIDÁRIO ANJOS NOTURNOS DE CURITIBA,"Rua Fortaleza, 1272",Cajuru,82930-230,CURITIBA,4106902,PR,sandrarrsilveira@hotmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",330,30,-2.492093,-45.720088
CS021907,CAROLINA MARIA DE JESUS,"Estrada São João da Bela Vista, S/n",INTERIOR,99135-000,PASSO FUNDO,4314100,RS,recibela2014@gmail.com,21.556.649/0001-63,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",175,189,-23.721919,-45.890475
CS021929,COZINHA CRIANCA E ADOLESCENTE,"Rua Capitão Aguiar esquina com rua Havai, 99",Vila Rodrigues,99010-560,PASSO FUNDO,4314100,RS,formacao@transformacao.eco.br,12.861.453/0001-91,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças",0,86,-2.009394,-44.175212
CS018049,COZINHA DO CIRCO,"Avenida 2 s/n, sn",Taquarussu do Porto,77260-000,PALMAS,1721000,TO,cozinhadocirco@gmail.com,22.079.443/0001-52,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",100,40,-21.145164,-56.003477
CS021320,ASSOCIAÇÃO BRASILEIRA PARA SERVIÇOS SOCIAIS - ABRASSO,"Rua C101 Qd 200 Lts 12/13, 114",Setor Sudoeste,74303-420,GOIÂNIA,5208707,GO,abrassogyn@gmail.com,44.796.024/0001-74,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Pessoas em situação de rua",60,90,-16.278185,-56.152977
CS020389,CABO ROCHA,"Rua Professor Freitas e Castro, 115",Azenha,90040-400,PORTO ALEGRE,4314902,RS,acbrpoa@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",111,120,-29.175661,-50.998496
CS020747,COZINHA SOLIDÁRIA SÃO FRANCISCO,"Estrada São Francisco, 118",Lomba do Pinheiro,91550-250,PORTO ALEGRE,4314902,RS,denisefatimaoliveira1977@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",506,240,-1.604598,-43.160336
CS021972,AMOB CINQUENTENÁRIO II,"Rua Walfrida Versteg, 341",Cinqüentenário,95012-550,CAXIAS DO SUL,4305108,RS,rpaimsilveira@gmail.com,07.001.599/0001-27,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",275,400,-9.653458,-64.960162
CS022029,IZAURA RODRIGUES,"Passeio Quatro, 181",São Gonçalo,96075-786,PELOTAS,4314407,RS,institutoizaurarodrigues@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos",0,250,-6.050399,-35.437034
CS022008,REINO DE OXUM E XANGO,"Rua Waldemar da Rosa, 542",Lomba da Palmeira,93225-010,SAPUCAIA DO SUL,4320008,RS,reinodeoxumexango@familiaorun.org,26.265.161/0003-62,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",37,200,-7.257935,-34.032364
CS022017,COZINHA SOLIDÁRIA NOVA ESPERANÇA,"Rua Dois, 233",Nova Esperança,35162-716,IPATINGA,3131307,MG,mcp.minasgerais@gmail.com,,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",150,100,-21.859045,-43.026906
CS022007,COZINHA S.U.R.A.F.O.,"Rua Cacique Doble, 89",São Tomé,94465-110,VIAMÃO,4323002,RS,v.carvalho6@hotmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",13,52,-7.269172,-63.950756
CS020970,COZINHA ANCESTRAL VELHA CAMBINDA,"Rua Paraná, 13",Piedade,20745-250,RIO DE JANEIRO,3304557,RJ,jtjr.2809@gmail.com,58.220.488/0001-42,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",450,150,-4.113982,-37.400406
CS021355,COZINHA SOLIDÁRIA TIME DO BEM,"Rua Camargo Corrêa, 130",Campo Novo,91750-140,PORTO ALEGRE,4314902,RS,gersonfontoura89@gmail.com,,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Jovens, Crianças",0,80,-11.280800,-66.558516
CS015128,COZINHA REDE FILHOS DE ARUANDA,"Almirante Barros, 174",GETÚLIO VARGAS,96201-000,RIO GRANDE,4315602,RS,instituto.aruanda@gmail.com,26.682.222/0001-25,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",1246,42,-14.015889,-39.067447
CS020889,CENTRO DE CONVIVÊNCIA SOCIAL DO RECIFE,"Avenida Gedalha, 230",Fundão,52130-120,RECIFE,2611606,PE,josefabiano12987@gmail.com,49.602.559/0001-80,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",335,200,-15.281845,-47.784632
CS021574,COZINHA CUIDO DE TI,"Rua Nicácio da Silva Basto, 207",Parque Buenos Aires,08640-690,SUZANO,3552502,SP,otanielsd@gmail.com,34.550.238/0001-02,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",80,150,-4.522403,-42.815165
CS020717,ASSOCIAÇÃO MÃES E ANJOS AZUIS,"Rua Guarací, 179",Caçote,50870-440,RECIFE,2611606,PE,associacaomaeseanjosazuis@gmail.com,42.254.447/0001-37,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",50,150,-3.083875,-43.242413
CS022047,ASSOCIAÇÃO  MÃES AZUIS,"Avenida Tenente Cleto Campelo, 2041",Maternidade,54811-482,MORENO,2609402,PE,Associacaomaesazuis@gmail.com,33.188.029/0001-06,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",100,200,-2.396216,-39.966892
CS020833,SOCIEDADE AFRICANA BENEFICENTE REINO DE YEMANJÁ,"Rua Terezinha Leal Oliveira, 739",Mário Quintana,91261-310,PORTO ALEGRE,4314902,RS,centroafroreinodeiemanja@gmail.com,58.479.711/0001-70,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",80,150,-10.088069,-66.666740
CS017025,COZINHA COMUNITÁRIA ILLÊ AFRO MENINA ENCANTO DO CAÇADOR,"Rua das Rosas, 16",Jardim Protásio Alves,91550-248,PORTO ALEGRE,4314902,RS,illeafroencanto@gmail.com,,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",330,300,-8.518412,-34.291391
