Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS016697,COZINHA COMUNITÁRIA DO MORADA NOVA,"Av. Aldo Borges Leão, 85, 85",Morada Nova,38421-051,UBERLÂNDIA,3170206,MG,abrahaonunessilva@gmail.com,02.224.726/0001-33,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",256,150,-10.980021,-48.544488
CS021521,RENASCER DA ESPERANÇA,"Avenida Macedônia, 199",Restinga,91790-040,PORTO ALEGRE,4314902,RS,centrorenascerdaesperanca@gmail.com,01.684.953/0001-89,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",520,400,-0.540635,-49.108111
CS021408,COZINHA SOLIDÁRIA ILÊ DE OXUM DOCO,"Rua José Gonçalves, 46",Agronomia,91520-240,PORTO ALEGRE,4314902,RS,belmonteisabel3@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua",100,100,-2.581127,-43.187924
CS021560,COZINHA SOLIDARIA DA CASA NEON CUNHA,"Rua Luiz Ferreira da Silva, 183",Anchieta,09732-610,SÃO BERNARDO DO CAMPO,3548708,SP,pauloaraujo@casaneoncunha.org,37.211.131/0001-28,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",90,300,-2.433004,-37.191747
CS021283,COZINHA SANTA HELENA,"Rua Borba Gato, 117",Lomba do Pinheiro,91570-010,PORTO ALEGRE,4314902,RS,multiplicidade2020@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",169,200,-6.030959,-34.953725
CS021559,COZINHA SOLIDÁRIA ABADI,"Avenida Lótus, 1038",Nelson Costa,45656-000,ILHÉUS,2913606,BA,abadi.projeto@gmail.com,16.471.856/0001-85,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",211,200,-10.623740,-66.517316
CS021570,COOMIAGRO - COZINHA NO PRATO,"Rua José Reinaldo Batista dos Santos, 55",Ilhéus II,45655-246,ILHÉUS,2913606,BA,coomiagroilheus@gmail.com,02.316.780/0001-09,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",50,200,-4.939564,-39.235026
CS021524,COZINHA ANCESTRAL SOLIDÁRIA NIFẸ,"Rua Sapucaia, 340",Prados Verdes,26299-294,NOVA IGUAÇU,3303500,RJ,cozinhaancestralnife@gmail.com,60.420.225/0001-29,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",65,170,-4.295927,-58.721291
CS021193,COZINHA SOLIDÁRIA MORADA DAS PEDRAS,"Rua Arthur Alberto Zanela, 165",Lomba do Pinheiro,91550-850,PORTO ALEGRE,4314902,RS,paprestadoraservicos@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes",104,130,-28.633846,-49.628706
CS021317,TURMALINA,"Estrada  Adhemar Bebiano, 1185 salão  bloco  08",Inhaúma,21061-751,RIO DE JANEIRO,3304557,RJ,cozinhaturmalina@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",27,60,-5.684513,-36.204400
CS021580,COZINHA DA ESPERANÇA,"Quadra QR 100 Conjunto H-1, 03",Santa Maria,72500-412,BRASÍLIA,5300108,DF,CPSJSM@GMAIL.COM,08.962.362/0001-75,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",310,300,-4.167711,-43.011697
CS020129,COZINHA SOLIDÁRIA ESPERANÇA - MATHIAS VELHO,"Rua Erechim, 565",Mathias Velho,92330-080,CANOAS,4304606,RS,marcoreis077@gmail.com,93.542.496/0001-06,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",515,300,-13.567920,-39.976280
CS021599,COZINHA DA LUSIA,"Rua dos Fonsecas, 111",Vila Nova York,03480-030,SÃO PAULO,3550308,SP,CRECHEACASADACRIANCA@GMAIL.COM,55.578.694/0001-30,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",37,69,-16.379026,-54.974699
CS021552,COZINHA ESPERANÇA,"RUA NIVALDO ALVES CAVALCANTE, 1000",RENASCER,46430-000,GUANAMBI,2911709,BA,cozinhaesperanca@gmail.com,11.449.215/0001-00,"Sim, está funcionando normalmente",7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",40,3,-8.547949,-35.821639
CS019008,COZINHA POPULAR FRANCISCO PINHEIRO DE ARAUJO,"AVENIDA JOSÉ TAPETY, 284",CENTRO,64500-000,OEIRAS,2207009,PI,fundacaoffpa01@gmail.com,17.393.773/0001-88,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",540,250,-25.711508,-49.709119
CS016755,MESA SOLIDARIA VILA AGRÍCOLA,"Leonardo Novicki, 937",Cajuru,82930-548,CURITIBA,4106902,PR,vilaagricola14@gmail.com,16.929.486/0001-87,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",70,200,-2.550165,-39.361223
CS020388,ASSOCIAÇAO VAGALUME,"Breno Guimaraes, 787",Ermo,92700-010,GUAÍBA,4309308,RS,miseriazero72@gmail.com,47.161.335/0001-55,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",180,600,-15.359336,-56.547671
CS020390,ASSOCIAÇAO GRUPO MARIAS E MARIAS,"ACESSO l, Quadra Dois, 509",Restinga Nova,91790-131,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,49.132.399/0001-53,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",153,300,-24.003538,-44.512366
CS021384,COZINHA -ASSOCIAÇÃO UM PELO OUTRO FAZENDO O BEM,"Rua Gulnar, 36",Jardim Vale das Virtudes,05796-050,SÃO PAULO,3550308,SP,upofob@gmail.com,43.583.027/0001-67,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",180,700,-15.251066,-48.826130
CS021053,COZINHA SOLIDÁRIA ALIMENTA QUEM TEM FOME,"Rua Domingos Dalamura, 160",Santo Antônio,36071-330,JUIZ DE FORA,3136702,MG,associacaolourencohipolito@gmail.com,46.290.119/0001-47,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",25,55,0.373050,-51.924270
CS021166,ILE AXÊ OBÁ E XANGÔ,"Rua Tereza de Noronha, 191",Parque Distrito Ipiranga,94110-000,GRAVATAÍ,4309209,RS,administrativo@ajeumbo.coop.br,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua",15,150,-10.536787,-37.003496
CS021583,UNIDOS E SOLIDÁRIOS,"Rua Jackson de Figueiredo, 1142",Sarandi,91120-380,PORTO ALEGRE,4314902,RS,ongunidosesolidarios@gmail.com,42.673.949/0001-00,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Imigrantes",152,90,-15.609776,-47.210837
CS021605,MENINO DO VENTO,"Rua Arnaldo Bonaventura, 07",Cidade Tiradentes,08470-210,SÃO PAULO,3550308,SP,institutonewjarsey@gmail.com,28.700.021/0001-39,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",60,100,-10.337758,-36.511916
CS019093,COZINHA SOLIDÁRIA DA ABECRA,"Rua francisca severo de pinho, 000",Antonio firmino de pinho,63860-000,MADALENA,2307635,CE,abecra125@gmail.com,40.666.427/0001-48,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",160,100,-9.385784,-63.149918
CS021280,AJEUM,"Rua Lagoa Bela, 146",Pituaçu,41741-180,SALVADOR,2927408,BA,institutoconvergirbahia@gmail.com,48.038.689/0001-70,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos",0,450,-3.645672,-59.316725
CS021512,COZINHA ANJOS DE LUZ,"Travessa Boa Fé, 13",Jardim do Divino,08460-610,SÃO PAULO,3550308,SP,amvrasjeo@gmail.com,11.146.546/0001-71,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",550,400,-8.928318,-36.150318
CS021416,COZINHANDO COM A COMUNIDADE,"Rua Juvenal Cruz, 126",Jardim Carvalho,91430-150,PORTO ALEGRE,4314902,RS,paulorenatofilha@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",199,350,-6.349163,-36.037663
CS021031,COZINHA SOLIDARIA K'ANJOS DO BEM,"Avenida Arnaldo Pereira da Silva, 190",Santos Dumont,93115-000,SÃO LEOPOLDO,4318705,RS,kanjosdobem@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",170,250,-8.469614,-34.668983
CS017467,COZINHA INSTITUTO CEDESC,"AV DR SALVADOR ROCCO, 539",Parque Fernanda,05888-050,SÃO PAULO,3550308,SP,cedesc.pqf@gmail.com,53.815.718/0001-00,Está funcionando com carga horária reduzida,6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",112,90,-6.722231,-35.125659
CS021073,CENTRO AFRICANO XAPANA BELUJÁ,"Rua E, 497",Costa e Silva,91150-254,PORTO ALEGRE,4314902,RS,Marilete1910@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",165,200,-10.785470,-36.046147
CS020286,COFAMS1,"Rua Ilha Comprida, 414",PARQUE ESPLANADA,06817-170,EMBU DAS ARTES,3515004,SP,cofams1@outlook.com,44.212.494/0001-43,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",210,200,-22.929704,-45.398071
CS015825,SOPÃO SÃO FRANCISCO,"Rua São Francisco, 601",São Francisco,96880-000,VERA CRUZ,4322707,RS,assistenciasocialmitrascs@gmail.com,95.433.264/0001-45,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",40,145,-11.357031,-68.339694
CS020377,ASSOCIAÇÃO CRISTIANO KRAEMER,"Estrada Cristiano Kraemer, 1078",Vila nova,91750-060,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,11.880.369/0001-52,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",460,240,-18.175249,-48.126737
CS020463,COZINHA SOLIDARIA DO TEMPLO CATOBANDISTA DAS RAINHAS,"Rua Tenente Cleto Campelo, 252",Vila Leopoldina,25035-360,DUQUE DE CAXIAS,3301702,RJ,templocatobandistadasrainhas@gmail.com,54.483.418/0001-26,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",20,210,-6.638012,-35.171040
CS020391,ASSOCIAÇAO COMUNITARIA MORRO DA CRUZ ACOMUZ,"Rua Vinte e Cinco de Julho, 1572",São João,91030-270,PORTO ALEGRE,4314902,RS,miseriazero72@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",85,200,2.592938,-61.237494
CS021606,ASSOCIAÇÃO INFÂNCIA COM ALIMENTO E AFETO,"Avenida Guabá, 49",Vila Curuçá,08030-020,SÃO PAULO,3550308,SP,contato@aicaa.com.br,04.715.127/0001-48,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",300,600,-0.918786,-47.932532
CS021418,CENTRO DOS JOVENS UNIDOS NA MILITÂNCIA COMUNITÁRIA DE PAULISTA - CEJUMIC,"Rua Gervásio Pires, 46",Engenho Maranguape,53423-420,PAULISTA,2610707,PE,cejumic2021@gmail.com,04.478.325/0001-35,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",225,400,-6.501723,-35.462403
CS016137,COZINHA QUILOMBOLA DONA CUMBUCA,"Comunidade Quilombola Salinas, ",Zona rural,64.730-000,CAMPINAS DO PIAUÍ,2202109,PI,culturadequilombo@gmail.com,02.246.078/0001-16,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",75,100,-23.779044,-44.577310
CS017454,BEJÚ DE MASSA,"Avenida Pedro Rabelo da Paixão, S/N",ZONA RURAL,64400-000,AMARANTE,2200509,PI,martareginapaixaodearaujopaixao@gmail.com,28.721.938/0001-10,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Agricultores Familiares e Campesinos, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",60,60,-5.530595,-43.959435
CS021372,PROJETO SOLIDÁRIO ANJOS NOTURNOS DE CURITIBA,"Rua Fortaleza, 1272",Cajuru,82930-230,CURITIBA,4106902,PR,sandrarrsilveira@hotmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",330,30,-4.311608,-35.578950
CS021907,CAROLINA MARIA DE JESUS,"Estrada São João da Bela Vista, S/n",INTERIOR,99135-000,PASSO FUNDO,4314100,RS,recibela2014@gmail.com,21.556.649/0001-63,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",175,189,0.205353,-49.708572
CS021929,COZINHA CRIANCA E ADOLESCENTE,"Rua Capitão Aguiar esquina com rua Havai, 99",Vila Rodrigues,99010-560,PASSO FUNDO,4314100,RS,formacao@transformacao.eco.br,12.861.453/0001-91,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças",0,86,-8.035432,-34.910339
CS018049,COZINHA DO CIRCO,"Avenida 2 s/n, sn",Taquarussu do Porto,77260-000,PALMAS,1721000,TO,cozinhadocirco@gmail.com,22.079.443/0001-52,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",100,40,-23.422254,-45.504502
CS021320,ASSOCIAÇÃO BRASILEIRA PARA SERVIÇOS SOCIAIS - ABRASSO,"Rua C101 Qd 200 Lts 12/13, 114",Setor Sudoeste,74303-420,GOIÂNIA,5208707,GO,abrassogyn@gmail.com,44.796.024/0001-74,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Pessoas em situação de rua",60,90,-12.698216,-39.453502
CS020389,CABO ROCHA,"Rua Professor Freitas e Castro, 115",Azenha,90040-400,PORTO ALEGRE,4314902,RS,acbrpoa@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",111,120,-18.609678,-45.158482
CS020747,COZINHA SOLIDÁRIA SÃO FRANCISCO,"Estrada São Francisco, 118",Lomba do Pinheiro,91550-250,PORTO ALEGRE,4314902,RS,denisefatimaoliveira1977@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",506,240,2.060095,-61.737531
CS021972,AMOB CINQUENTENÁRIO II,"Rua Walfrida Versteg, 341",Cinqüentenário,95012-550,CAXIAS DO SUL,4305108,RS,rpaimsilveira@gmail.com,07.001.599/0001-27,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",275,400,-11.896233,-37.128013
CS022029,IZAURA RODRIGUES,"Passeio Quatro, 181",São Gonçalo,96075-786,PELOTAS,4314407,RS,institutoizaurarodrigues@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos",0,250,-4.020578,-60.964663
CS022008,REINO DE OXUM E XANGO,"Rua Waldemar da Rosa, 542",Lomba da Palmeira,93225-010,SAPUCAIA DO SUL,4320008,RS,reinodeoxumexango@familiaorun.org,26.265.161/0003-62,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",37,200,-22.281663,-46.508661
CS022017,COZINHA SOLIDÁRIA NOVA ESPERANÇA,"Rua Dois, 233",Nova Esperança,35162-716,IPATINGA,3131307,MG,mcp.minasgerais@gmail.com,,"Sim, está funcionando normalmente",Uma vez ao mês,Habilitada,"Mulheres, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",150,100,-4.380499,-39.787581
CS022007,COZINHA S.U.R.A.F.O.,"Rua Cacique Doble, 89",São Tomé,94465-110,VIAMÃO,4323002,RS,v.carvalho6@hotmail.com,,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.)",13,52,-6.168797,-36.055267
CS020970,COZINHA ANCESTRAL VELHA CAMBINDA,"Rua Paraná, 13",Piedade,20745-250,RIO DE JANEIRO,3304557,RJ,jtjr.2809@gmail.com,58.220.488/0001-42,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",450,150,1.668073,-60.795861
CS021355,COZINHA SOLIDÁRIA TIME DO BEM,"Rua Camargo Corrêa, 130",Campo Novo,91750-140,PORTO ALEGRE,4314902,RS,gersonfontoura89@gmail.com,,Está funcionando com carga horária reduzida,4 vezes por semana,Habilitada,"Jovens, Crianças",0,80,-21.079795,-41.247853
