Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS022701,CONSEC,"av dr manuel lima soares, 454 A",parque da prainha,61700-000,AQUIRAZ,2301000,CE,conselhocomunitariodoceara@gmail.com,02.833.111/0001-04,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",38,150,-9.495341,-34.410445
CS022310,FAMPS - PRATO CHEIO,"Rua Sá Oliveira, 47",Plataforma,40490-244,SALVADOR,2927408,BA,fampsoficial@gmail.com,48.090.197/0001-23,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes",721,320,-22.402634,-45.780629
CS022647,COZINHA SOLIDARIA INSTITUTO SOL CENTRAL,"avenida valerio porto,, 185",setor primavera,76245-000,BOM JARDIM DE GOIÁS,5203401,GO,institutosolcentral0@gmail.com,52.097.548/0001-03,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",78,200,-20.945749,-44.311834
CS016614,COMIDA DE MARMITA,"Rua Giacomo Quirino 76, 76",Itaquera,08255-490,SÃO PAULO,3550308,SP,assmundoencantadodegabrielly@gmail.com,08.839.622/0001-10,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",800,400,-14.733970,-54.615101
CS021152,COZINHA NOVA PACATUBA,"Área Rural rua Gilberto nascimento 637 nova Pacatuba, 637",Área Rural de Pacatuba,61814-899,PACATUBA,2309706,CE,betoribeirof@hotmail.com,09.363.481/0001-74,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",150,200,-19.645630,-44.213490
CS020672,COZINHA SOCIAL TABATINGA,"Rua Aprígio Alves, 03",Tabatinga,54756-784,CAMARAGIBE,2603454,PE,institutosaojorge@gmail.com,15.045.698/0001-39,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",137,70,-9.399689,-67.144218
CS022741,COZINHA SOLIDÁRIA SANTA DULCE DOS POBRES,"Praça Monsenhor Freitas, 188",Centro,59550-000,JOÃO CÂMARA,2405801,RN,ricardo.ehs.varela@gmail.com,,"Sim, está funcionando normalmente",Quinzenalmente,Habilitada,"Pessoas em situação de rua, Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",250,500,-19.693613,-41.670339
CS020244,PROJETO AJUDA ME AJUDAR,"Rua Caldas Junior, 872",Bairro Passos D´ Areia,97020-100,SANTA MARIA,4316907,RS,marianocarvalho2204@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Pessoas em situação de rua, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",208,208,-2.057918,-44.136168
CS022629,TAREFEIROS DA LUZ,"Rua Jacuípe, 272",Concórdia,31110-720,BELO HORIZONTE,3106200,MG,tarefeirosdaluz2020@gmail.com,44.541.617/0001-90,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes",270,480,-7.185771,-34.141260
CS017435,COZINHA POPULAR OITIS,"Rua Pedro José Laroca, 2867",Jardim Santa Marta,14808-300,ARARAQUARA,3503208,SP,coletivobases@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",92,210,-22.063103,-42.941715
CS016856,COZINHA SOLIDÁRIA STEIGLEDER,"Rua das Carreira, S/N",Santos Dumont,93113-010,SÃO LEOPOLDO,4318705,RS,laine92451826@gmail.com,,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",830,200,-2.916986,-43.026617
CS015551,MÃOS QUE ALIMENTÃO,"Rua Alayde de Souza Costa, 207",Itaquera,08215-490,SÃO PAULO,3550308,SP,associacaomaonoarado@gmail.com,18.824.829/0001-74,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",416,250,-11.530059,-38.484682
CS022671,ECO FUTURO,"Rua Hildebrando da Silveira, 729",Jardim São João,08545-000,FERRAZ DE VASCONCELOS,3515707,SP,Deby.rosa.63@gmail.com,21.420.289/0001-78,Está funcionando com carga horária reduzida,5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",150,150,-8.585665,-37.079472
CS022623,COZINHA SOLIDÁRIA SABORES E SABERES DE OXUM ALADÊ,"Avenida Adolpho bloch N°4 ouro preto, Olinda, 04",Ouro Preto,55330-396,OLINDA,2609600,PE,aseyaomintalade@gmail.com,45.685.145/0001-01,"Sim, está funcionando normalmente",2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",165,200,-22.457111,-42.395745
CS020257,COZINHA SOLIDÁRIA ZILDA BARBOSA,"Rua Eudoro Silveira, 620",São Vicente,88309-625,ITAJAÍ,4208203,SC,social.ccms@gmail.com,08.745.230/0001-91,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",88,220,-14.793775,-56.580571
CS022036,COZINHA DA ASSOCIACAO DOS MORADORES DOS LOTEAMENTOS JOAO RAMOS MARANHAO E CROMACIO FIGUEREDOS,"R BENJAMIN AZEVEDO, 26A",Centro,55850-000,VICÊNCIA,2616308,PE,associacaodosmoradores014@gmail.com,20.935.428/0001-33,Está funcionando com carga horária reduzida,1 vez por semana,Habilitada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",82,200,-4.780499,-44.071817
CS020723,COZINHA SOLIDARIA DA CAMCAT,"RUA GARDENIA QUADRA 18 LOTE 31  Sala comercial nº01, 421",Dona iris II,75382-105,TRINDADE,5221403,GO,camcat.trindadego@gmail.com,32.156.122/0001-68,Está funcionando com carga horária reduzida,6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Outros grupos de pessoas em situação de vulnerabilidade social",1300,1080,-23.128458,-42.169002
CS018088,COZINHA ANCESTRAL AJEUM,"Rua Dalmir da Silva, Lote 8",Sacramento,24735-010,SÃO GONÇALO,3304904,RJ,admomidaye@gmail.com,03.089.571/0001-32,Está funcionando com carga horária reduzida,7 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",420,446,-15.239629,-48.684388
CS022454,PROJETANDO CUIDADO ALIMENTANDO O MUNDO,"Avenida Moacir Oliveira, 779",Distrito Industrial da Taiçoca,49152-378,NOSSA SENHORA DO SOCORRO,2804805,SE,institutoidpcontato@gmail.com,41.509.345/0001-52,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",82,230,-22.821904,-42.479977
CS020034,TRANSFORMAR CRISTO É VIDA,"Rua Bege, 272",Noal vila /arco_íris,97021-180,SANTA MARIA,4316907,RS,milasiiilva@hotmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",330,120,-3.841212,-37.289499
CS022025,COZINHA SOLIDARIA CASA DE CULTURA ANTONIA FERREIRA DE SOUZA,"Rua João Alves Fortes, 3",Residencial Forteville,74370-707,GOIÂNIA,5208707,GO,ascafeso@hotmail.com,07.118.381/0001-57,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",60,90,-7.819057,-63.378350
CS022806,COZINHA SOLIDÁRIA TRUPE,"Rua Mariana de Almeida, 6",Centro,39330-000,BRASÍLIA DE MINAS,3108602,MG,grupotrupe@grupotrupe.com,03.621.181/0001-61,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",153,550,-1.830420,-60.529181
CS022833,FONTE DE VIDA,"Rua Bela Vista, 354",Itacaranha,40714-470,SALVADOR,2927408,BA,soanepassos.serv@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública",32,200,-21.747271,-55.833399
CS022878,COZINHA SOLIDÁRIA MOSQUETEIROS,"Rua João da Costa Chaves, 96",Vencato,96300-000,JAGUARÃO,4311007,RS,cozinhasoliodariamosqueteiros@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",102,130,-8.926018,-35.921868
CS022894,PRATO CHEIO,"Rua Belo Horizonte, 393",Jardim Acácia,44004-664,FEIRA DE SANTANA,2910800,BA,adm@dispensariosantana.com.br,40.639.247/0001-77,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",2085,835,-11.771383,-37.637646
CS020861,DISPENSÁRIO SANTANA,"Rua Augusto Suzart Pimenta, 275",Jardim Acácia,44004-416,FEIRA DE SANTANA,2910800,BA,adm@dispensariosantana.com.br,40.639.247/0001-77,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",2085,835,-8.194050,-34.621735
CS022649,COZINHA SOLIDÁRIA NOSSA UTOPIA,"Rua Alfredo Manoel da Costa, 279",Vila Lucas,96300-000,JAGUARÃO,4311007,RS,cozinhasolidarianuestrautopia@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",300,150,-25.752295,-48.427422
CS022884,COZINHA SOLIDÀRIA VÒ MARIA VIEIRA ATIKUM,"ALDEIA OLHODÁGUA DO PADRE, 55",ZONA RURAL,56420-000,CARNAUBEIRA DA PENHA,2603926,PE,barbaramarcolino0611@gmail.com,,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Crianças, Idosos, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",12,40,-2.496562,-58.986907
CS022013,COZINHA SOLIDÁRIA ANCESTRAL AJEUM DE ERÊ,"Travessa São Sebastião travessa São Sebastião, 06,",Guaratiba,23026-380,RIO DE JANEIRO,3304557,RJ,cozinhasolidariaajeumdeere@gmail.com,59.885.185/0001-01,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",87,70,-4.082650,-58.819540
CS022903,INSTITUTO ANITA LUIZA,"Rua Perimetral Oeste, s/n°",Loteamento Maracanã,77825-620,ARAGUAÍNA,1702109,TO,anitaluizaorg@gmail.com,08.794.724/0001-66,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Idosos, População LGBTQIA+, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",95,180,-13.483408,-37.704604
CS022755,INA - INSTITUTO NEIDES ABREU,"Rua Refinaria Gabriel Passos, 179",Petrolândia,32072-270,CONTAGEM,3118601,MG,MSSCONTAGEM@GMAIL.COM,34.106.513/0001-01,Está funcionando com carga horária reduzida,2 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",453,200,-9.731966,-36.873161
CS022919,ASSOCIAÇÃO PROJETO CIDADE REFÚGIO,"RODOVIA TO 050 KM 13 CHÁCARA 88 S/N - SETOR UNIVERSITÁRIO, Chácara 88B",SETOR UNIVERSITÁRIO,77000-000,PALMAS,1721000,TO,projetocidaderefugiopalmas@gmail.com,11.393.995/0001-14,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Jovens, Crianças",0,2,-20.584217,-43.465754
CS022928,SAL E LUZ,"Rua CCAB Sul, 334",Lagoa Azul,59129-754,NATAL,2408102,RN,izabelcrischina@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Outros grupos de pessoas em situação de vulnerabilidade social",100,100,-9.896748,-35.719198
CS020568,COZINHA SOLIDÁRIA POPULAR MARIA BRÁS,"Avenida do Contorno, 10555",Barro Preto,30110-072,BELO HORIZONTE,3106200,MG,maossolidarias.minasgerais@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",830,300,-20.428503,-42.834321
CS022891,COZINHA NILDA MORAES,"Avenida Doutor Argeu Gurgel Braga Herbster, 826",Outra Banda,61942-005,MARANGUAPE,2307700,CE,associacaonildamoraes@gmail.com,28.133.121/0001-20,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",110,100,-8.916757,-47.586985
CS018736,ASSOCIAÇÃO TURMA DO SOPAO  SOBRA DA PANELA,"Avenida João Corrêa, 3622",Vicentina,93025-492,SÃO LEOPOLDO,4318705,RS,turmadosopaosl@hotmail.com,07.538.600/0001-57,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",55,250,-8.615958,-67.103775
CS022922,ASSOCIAÇÃO TRA NOI DO BRASIL,"Rua Vinte e Dois de Novembro, 822",Setor Central,77804-130,ARAGUAÍNA,1702109,TO,casatranoimarisol@gmail.com,03.408.061/0001-80,"Sim, está funcionando normalmente",6 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Outros grupos de pessoas em situação de vulnerabilidade social",67,120,-14.181039,-37.042810
CS022965,ASSOCIAÇÃO BENEFICENTE NOSSA SENHORA DO ROSÁRIO,"Rua José de Assis Souza, 728",Pedra Velha,57480-000,DELMIRO GOUVEIA,2702405,AL,associacaobeneficentensr@gmail.com,24.332.492/0001-80,"Sim, está funcionando normalmente",5 vezes por semana,Habilitada,"Jovens, Crianças, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único ",80,80,-10.317013,-48.215639
CS021482,COZINHA SOLIDÁRIA AMANHECER,"Rua José Wilson Sampaio, 4104",Vale Quem Tem,64057-079,TERESINA,2211001,PI,cozinhasolidariaamanhecer.pi@gmail.com,,"Sim, está funcionando normalmente",4 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",315,150,-9.527136,-36.726843
CS022899,COZINHA SOLIDÁRIA PADRE TICÃO,"Avenida Porcino dos Santos, 22",Vila Paranaguá,03807-160,SÃO PAULO,3550308,SP,cozinhasolidariapadreticao@gmail.com,,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",360,250,-13.999714,-38.369643
CS021143,PROJETO SOBREVIVER,"Rua do Rubi, 213",Jardim Monte Cristo,08670-200,SUZANO,3552502,SP,c.c.f.yprojetosobreviver@gmail.com,64.531.837/0001-40,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",545,400,-15.209500,-49.946433
CS022288,SABOR E SOLIDARIEDADE,"Rua Sergipe, 12",Jardim Alto Paulistano,08347-650,SÃO PAULO,3550308,SP,associacao.projeto1@gmail.com,18.539.090/0001-59,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",110,50,-2.476548,-48.797030
CS022918,COZINHA CEJN,"Rua Vereador Francisco Bido da Silva, 59",Centro,58780-000,ITAPORANGA,2507002,PB,vitosofi@hotmail.com,11.984.093/0001-52,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos",0,200,-14.402460,-46.555207
CS022426,ILÊ AXÉ ÁGUAS DE IFÉ,"Rua Tenente Aurélio Sampaio, 552",Santos Dumont,49087-010,ARACAJU,2800308,SE,prof.rafhahist@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",126,50,-6.748360,-34.569567
CS021510,AMCCB,"SI CACIMBA DE BAIXO, 855",CENTRO/ZONA URBANA,59245-000,SERRA CAIADA,2410306,RN,associacaocacimbadebaixo@yahoo.com,07.410.016/0001-11,"Sim, está funcionando normalmente",3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Assentados da Reforma Agrária, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",710,1500,-24.291999,-45.888926
CS021333,COZINHA SOLIDÁRIA NOVA CANAÃ PRINCESA ISABEL,"Avenida João Pessoa, 2301",Farroupilha,90040-001,PORTO ALEGRE,4314902,RS,delonisantos2027@gmail.com,,Está funcionando com carga horária reduzida,3 vezes por semana,Habilitada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Outros grupos de pessoas em situação de vulnerabilidade social",150,150,-12.497220,-39.166366
