Código da Cozinha,Nome da Cozinha,Endereço da Cozinha,Bairro da Cozinha,CEP,Município da Cozinha,Código IBGE,UF,Email,CNPJ,A cozinha está em funcionamento atualmente?,Em quantos dias da semana a Cozinha Solidária funciona?,Situação,Público Atendido,Público Total Atendido,Quantidade refeições produzidas por dia de trabalho,Latitude,Longitude
CS020942,Cozinha solidária mulheres fora da bolha,"Rua José Martins, 1929",Granja Lisboa,60540-545,FORTALEZA,,CE,davilamendes17@gmail.com,11.333.036/0001-03,"Não, a Cozinha encontra-se paralisada, sem atividade",Somente em dia de eventos,Mapeada,"Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",50,,-3.786886,-38.6083813
CS020514,Cozinha solidária mundos da rua,"Rua Beta Dragone, Número 14",Cooperativa,09852-203,SÃO BERNARDO DO CAMPO,,SP,,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,Outros grupos de pessoas em situação de vulnerabilidade social,20,,-23.7211959,-46.5915743
CS014810,Cozinha Solidária - Nada sem Nós,"Rua Frederico Ozanan, 1225","Bela Vista - Vitória, ES",29027-435,VITÓRIA,,ES,es.unegro@gmail.com,11.184.373/0001-86,"Não, a Cozinha encontra-se paralisada, sem atividade",Quinzenalmente,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública",180,,-20.3056459,-40.349568
CS017690,Cozinha Solidária na Laje do CEPL,"Estrada Santa Marinha,, 59",Gávea  Favela Vila Parque da Cidade,22451-240,RIO DE JANEIRO,,RJ,noeliarpr@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua",507,,-22.9804472,-43.2413205
CS021183,COZINHA SOLIDARIA NATÁLIA AUGUSTA,"Rua Alexandre Martins, S/N",Parque Beira Mar,25085-359,DUQUE DE CAXIAS,,RJ,coletivovilabeiramar@gmail.com,45.504.323/0001-50,Está funcionando com carga horária reduzida,3 vezes por semana,Mapeada,-,0,,-22.7923143,-43.2914273
CS018600,Cozinha solidária NavPesca,"Avenida Tancredo campos, 1078",Bairro Industrial,49065-780,ARACAJU,,SE,eduardonavpesca@hotmail.com,38.731.046/0001-53,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",570,,-10.8847379,-37.0479258
CS019477,COZINHA SOLIDÁRIA N`IBAIM,"RUA TENENTE JOSE GABRIL - 08, 08",JARDIM LAIA,23822-215,ITAGUAÍ,,RJ,,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário, Outros grupos de pessoas em situação de vulnerabilidade social",310,,-22.8593484,-43.7773804
CS014952,Cozinha Solidária Norte de Ilhéus,"Avenida Antônio Lavingne de Lemos, 1023,",São Domingos,,ILHÉUS,,BA,cozinhasolidarianorteios@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-14.7442123,-39.063943
CS017010,COZINHA SOLIDARIA NORTE PIONEIRA,"RUA ALEOMAR BALEEIRO, 99",SEBASTIÃO CESAR DE MELO,86084-550,LONDRINA,,PR,contatos@orar.org.br,09.157.307/0001-75,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",4127,,-23.2610345,-51.1558753
CS021172,Cozinha Solidaria Nossa Senhora das Graças - Instituto Cio da Terra,"Rua Nova, 125",Jardim Tupi,04939-175,SÃO PAULO,,SP,armandolisboa@gmail.com,03.075.996/0001-92,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",50,,-23.6922051,-46.7679243
CS016994,Cozinha Solidária Nossa Senhora de Nazaré,"Rua Manaus, 409.,",Compensa 2,,MANAUS,,AM,jozane@ufam.edu.br,06.284.362/0001-38,Está funcionando com carga horária reduzida,,Mapeada,-,0,,-3.099905,-60.059715
CS018726,Cozinha Solidaria Nossa Senhora do Carmo,"Rua Joaquim de Meira Siqueira, 916",Jardim Nossa Senhora do Carmo,08275-435,SÃO PAULO,,SP,moniquebrasilfarias@gmail.com,10.920.923/0001-15,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento",275,,-23.578719,-46.4871932
CS014951,Cozinha solidária Nova Barreto,"Licério Pires Barreto acesso A número 141,",Agronomia,,PORTO ALEGRE,,RS,mariasanttos590@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-30.0886149,-51.129601
CS017820,COZINHA SOLIDÁRIA NOVA PRIMAVERA,"Rua Padre Emílio Martins, 109",Centro,68480-000,PORTEL,,PA,sttr.ruralportel.com@gmail.com,05.850.771/0001-91,Está funcionando com carga horária reduzida,2 vezes por semana,Mapeada,-,0,,-1.9361868,-50.8148636
CS019118,Cozinha Solidaria Novo Horizonte,"Rua Célio da Gama Cruz, 281",morro da alegria,25850-000,PARAÍBA DO SUL,,RJ,,15.608.865/0001-02,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,-,0,,-22.1669739,-43.28626130000001
CS014856,Cozinha solidária ocupação horto florestal,"Rua das abelhas travessa São João 67,",Horto florestal,,SAPUCAIA DO SUL,,RS,fatimakferraz@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-29.8048051,-51.16495949999999
CS015879,Cozinha Solidária Ocupação Marielle Franco,"Avenida Perimetral, Lote Novo Jaraguá,",Novo Jaraguá,,MONTES CLAROS,,MG,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-16.6805811,-43.8283838
CS015296,Cozinha Solidária Ocupação Vitória,"Rua Francisco Silva, 49,",Cazuza,09960-700,DIAMANTINA,,MG,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-18.2363946,-43.6229038
CS021131,Cozinha solidária Odália Maria,"José Pereira do ó, 2116",Alto Guaramiranga,62700-000,CANINDÉ,,CE,principegerson0921@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Mapeada,"Mulheres, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",35,,-4.3603004,-39.306185
CS015536,Cozinha Solidária Olga Benário,"R. Francelina Dias Cardoso, 257,",Major Prates,39403-199,MONTES CLAROS,,MG,alexandao@gmail.com,08.687.767/0001-42,Está funcionando com carga horária reduzida,,Retirada,-,0,,-16.7550045,-43.8781975
CS016670,Cozinha Solidária Olga Benário Prestes,"Rua 6 Qd 4 LT 21 N 129,",Jardim Eldorado,,CUIABÁ,,MT,hugoshanchezxp@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-15.5875507,-56.0486556
CS014935,Cozinha solidária ong casa de Marias,"Rua mucio Lopes Teixeira 105/b,",São mateus,,SÃO PAULO,,SP,ivonizetenunesdossantos@gmail.com,27.431.044/0001-22,"Sim, está funcionando normalmente",,Retirada,-,0,,-23.6038135,-46.4833396
CS017382,Cozinha solidária ong José tenorio,"Rua São Jorge número 271, 271",Centro,57275-000,SÃO SEBASTIÃO,,AL,juniortenorio20@hotmail.com,27.745.837/0001-16,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública",1326,,-9.9313395,-36.5547687
CS020523,Cozinha Solidária Pão da Vida,"Rua Antônio Dias de Araújo, 29",Jardim Margareth,08696-460,SUZANO,,SP,acects2021@gmail.com,17.115.174/0002-83,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,-,0,,-23.5154452,-46.2836322
CS016881,Cozinha solidária pão nosso de cada dia,"Rua cravolandia 47, 47",Santa Cruz,23575-061,RIO DE JANEIRO,,RJ,dsmnovaisrael@hotmail.com,14.732.209/0001-54,"Não, a Cozinha encontra-se paralisada, sem atividade",5 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",280,,-22.9079348,-43.6789936
CS015713,Cozinha Solidária Pátria Livre,"P.A Pátria Livre, S/N,",Assentamento Pátria Livre,45120-000,BARRA DO CHOÇA,,BA,cformacaopl@gmail.com,08.596.796/0001-07,"Sim, está funcionando normalmente",2 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",0,,-14.8584663,-40.6558681
CS017216,Cozinha Solidária Patrulha do Bem,"R. Ninho de Imarés, 189 - Colônia (Zona Sul, 189",VARGEM GRANDE,04896-140,SAO PAULO,,SP,PATRULHADOBEM22@HOTMAIL.COM,46.300.333/0001-37,Está funcionando com carga horária reduzida,3 vezes por semana,Mapeada,-,0,,-23.8624582,-46.7034697
CS015866,Cozinha Solidária Pé da Serra do Urutau Canta,"Projeto Assentamento da Agricultura Familiar Pé da Serra do Urutau Canta,",Assentamento Pé da Serra do Urutau Canta,69300-000,BOA VISTA,,RR,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-8.9657977,-38.62997120000001
CS016510,Cozinha Solidaria Pequeno Gabi,"Rua lagoa limpa 313,",Nossa Senhora do Carmo,,JOSÉ DE FREITAS,,PI,manoeldalaura69@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-4.7587844,-42.5589427
CS016616,Cozinha solidária periferia viva,"Avenida Guadalajara 804,",Bairro santos Dumont,96060-370,PELOTAS,,RS,thaisthataribeirogoncalves@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-31.727048,-52.327487
CS015646,Cozinha Solidária - Piedade,"Rua Frei Henrique, 398",Piedade,20751-160,RIO DE JANEIRO,,RJ,emanuelleslima@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,-,0,,-22.8832648,-43.305063
CS016709,Cozinha Solidária POP RUA,"R. Sanglard, 63,",Rui Sanglard,28635-000,NOVA FRIBURGO,,RJ,wilkie.mafort@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-22.2514883,-42.523606
CS016895,"COZINHA SOLIDARIA,POPULARES ECOMUNTARIAS","RUA GUARAJAUNA ,Nº 144,",VILA ANTONIO /RIO PEQUENO,05376-070,SÃO PAULO,,SP,joelvazc5@gmail.com,39.360.028/0001-75,"Sim, está funcionando normalmente",,Retirada,-,0,,-23.5809042,-46.7699982
CS015806,Cozinha Solidária Popular Jardim Verônia,"Rua Tomé Braga 23,",Jardim Verônia,03816-050,SÃO PAULO,,SP,cozinhasolidariajardimveronia@gmail.com,07.677.336/0001-32,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-23.4860164,-46.4873126
CS016921,Cozinha Solidária Povo Sem Medo,"Avenida Severo Dullius, esquina,",São João,91060-419,PORTO ALEGRE,,RS,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-29.9875352,-51.1611678
CS017061,COZINHA SOLIDARIA PQ INDUSTRAIL,"AVENIDA PEDRO DE MORAES , 57,",PARQUE INDUSTRIAL,,EMBU-GUAÇU,,SP,pinheiroarquitetos@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-23.8395047,-46.8274999
CS020807,Cozinha Solidária Prodica,"Rua Três, 246",Cidade Singer,13053-102,CAMPINAS,,SP,prodicaprojetosocial@gmail.com,46.757.161/0001-25,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",130,,-23.0231888,-47.120739
CS015138,Cozinha Solidária Professor Paulo Bandeira,"Conjunto Prof. Paulo Bandeira, Quadra 2 s/n,",Benedito Bentes,57054-008,MACEIÓ,,AL,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-9.5599852,-35.7224817
CS015341,Cozinha Solidária Progag -Projeto Social Gente que Ama Gente,"Loteamento Pecém Sul,",Parada,62670-000,SAO GONCALO DO AMARANTE,,CE,Progagsocial0411@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-3.607473,-38.9581176
CS015968,Cozinha solidária projeto Facis,"Rga oe Teodoro 996,",Jardim Guanabara,60 346 255,FORTALEZA,,CE,Cieunice@yahoo.com.br,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-3.7249972,-38.5911723
CS015832,Cozinha solidária PTP,"Rua das Trincheiras l, S/N,",Areal,,HUMBERTO DE CAMPOS,,MA,arhodrigo@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-2.5986554,-43.46468549999999
CS016969,Cozinha Solidária Quilombola,"Comunidade Quilombola de Gameleira,",Zona rural,59400-000,SÃO TOMÉ,,RN,anapaulacruzgaldino@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-5.9729665,-36.0757504
CS019501,COZINHA SOLIDÁRIA QUILOMBOLA MANOEL CIRIACO DOS SANTOS,"EST CAPELINHA KM 02, S/N,, S/N",MARACAJU DOS GAÚCHOS,85980-000,GUAÍRA,,PR,quilombolaciriaco@gmail.com,08.690.108/0001-65,Está funcionando com carga horária reduzida,3 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",320,,-24.2019977,-54.20063
CS016159,Cozinha solidaria Quilombo Paqueta,"COZINHA SOLIDARIA QUILOMBO PAQUETA, SN",zona rural,64510-000,SÃO JOÃO DA VARJOTA,,PI,maryaaps608@gmail.com,73.678.047/0001-82,"Não, a Cozinha encontra-se paralisada, sem atividade",Somente em dia de eventos,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, Outros grupos de pessoas em situação de vulnerabilidade social",245,,-6.9321199,-41.8808333
CS019292,COZINHA SOLIDARIA RAIZ ANCESTRAL,"RUA PEREIRA DE FIGUEIREDO, 596",OSWALDO CRUZ,21341-030,RIO DE JANEIRO,,RJ,linne.nascimento@yahoo.com.br,,Está funcionando com carga horária reduzida,Quinzenalmente,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, A cozinha não faz triagem do público beneficiário",200,,-22.874704,-43.351108
CS021301,Cozinha Solidária Reciclando Vidas,"Rua Erechim, 1280",Nonoai,90830-000,PORTO ALEGRE,,RS,carla.ferraz1@icloud.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,"Mulheres, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",70,,-30.0927824,-51.2147623
CS014949,Cozinha solidária recreio da divisa,"Estrada João de Oliveira remiao 6365.pda 15,",Lomba do Pinheiro,91560_000,PORTO ALEGRE,,RS,Zailde.hinode@gmail.com,,Está funcionando com carga horária reduzida,,Retirada,-,0,,-30.1238166,-51.10783499999999
CS020767,Cozinha Solidária Reino de Oxalá Bocum,"Rua José Gonçalves, 23",Agronomia,91520-240,PORTO ALEGRE,,RS,alexandroferreira029@gmail.com,,Está funcionando com carga horária reduzida,4 vezes por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes, Grupo específico vinculado a determinada localidade, atividade, serviço ou movimento, A cozinha não faz triagem do público beneficiário",1743,,-30.0790075,-51.16614269999999
CS015278,Cozinha Solidária Residencial Itaipu,"Rua RI33 Quadra 114 A Lote 01,",Residencial Itaipu,74256-064,GOIÂNIA,,GO,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-16.7958056,-49.3722542
CS016048,Cozinha Solidária Restaurando Vidas,"Rua Venâncio José Jorge, 1000",Corveta,89245-000,ARAQUARI,,SC,cpnovavida@gmail.com,26.297.189/0001-10,"Sim, está funcionando normalmente",6 a 7 vezes por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua",58,,-26.4549343,-48.77319929999999
CS021141,COZINHA SOLIDARIA RESTAURAR,"Rua Lincoln Junqueira, 97",Jardim São Pedro,08420-660,SÃO PAULO,,SP,contabilidadefolhapagto@gmail.com,16.621.857/0001-69,"Não, a Cozinha encontra-se paralisada, sem atividade",Somente em dia de eventos,Mapeada,"Mulheres, Crianças, Idosos, Pessoas em situação de rua, Imigrantes",300,,-23.5478628,-46.4308017
CS015826,Cozinha Solidária Rio Verde,"Avenida Bahia 701s,",Rio Verde,78.455-000,LUCAS DO RIO VERDE,,MT,lrvcasacidada@gmail.com,24.772.246/0001/40,"Sim, está funcionando normalmente",,Mapeada,-,0,,-13.0784695,-55.906031
CS021128,Cozinha Solidaria Rosa Luxemburgo.,"Assentamento Rosa Luxemburgo, 00",Zona rural,58399-000,ALGODÃO DE JANDAÍRA,,PB,solange.accjpt@gmail.com,,Está funcionando com carga horária reduzida,Uma vez ao mês,Mapeada,-,0,,-6.9046229,-36.0099304
CS020787,COZINHA SOLIDARIA ROSILENE MEDEIROS,"projetada s/n LOTE 14 QUADRA 21, S/N",ANTONIO IVIO DE  MEDEIROS,58600-000,SANTA LUZIA,,PB,ileaseiyaomin@gmail.com,17.525.112/0001-69,"Sim, está funcionando normalmente",Quinzenalmente,Mapeada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Outros grupos de pessoas em situação de vulnerabilidade social",159,,-6.9078713,-36.9111057
CS015287,Cozinha Solidária Rua dos Tupis,"Rua dos Tupis, 962,",Centro,30190-064,BELO HORIZONTE,,MG,mtstcozinhasolidaria@gmail.com,48690462/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-19.9197629,-43.9460548
CS015282,Cozinha solidarias,"Candemba,",Candemba,,CARDEAL DA SILVA,,BA,geovana.13.campos@hotmail.com,18710838 000134,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-11.9426196,-37.9489192
CS019288,COZINHA SOLIDÁRIA SABOR ANCESTRAL,"ESTRADA FRANCISCO AMORIM VIANA, 19",PRADOS VERDES,26299-012,NOVA IGUAÇU,,RJ,renatajorge71@gmail.com,16.980.004/0001-13,Está funcionando com carga horária reduzida,Quinzenalmente,Mapeada,A cozinha não faz triagem do público beneficiário,2400,,-22.8404553,-43.6215283
CS017555,cozinha solidaria sabor familiar,"Rua são Cirilo, 308",Campo Grande,23082-460,RIO DE JANEIRO,,RJ,institutoiaceae@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,-,0,,-22.8907796,-43.5733464
CS014570,COZINHA SOLIDÁRIA SACIAR,"Av. Cajazeiras, 510",Manaíra,58038-040,JOÃO PESSOA,,PB,projetosaciar13@gmail.com,,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Povos e comunidades tradicionais (indígenas, quilombolas, ribeirinhos, etc.), Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Imigrantes",1331,,-7.1042897,-34.8305758
CS020946,Cozinha solidária Santa clara,"Cupuaçu, 21",Santa clara,38407-521,UBERLÂNDIA,,MG,Maria97906038@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Agricultores Familiares e Campesinos, Trabalhadores informais diversos (Motoristas de aplicativos, motoboys, serventes ou outros), Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",85,,-18.905239,-48.190816
CS014557,Cozinha solidária Santa clara,"Rua santa clara 642,",Olho d'água do Carrilho,59 295488,SÃO GONÇALO DO AMARANTE,,RN,mariadantas159@yahoo.com.br,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-5.7657717,-35.2896861
CS015344,Cozinha solidária Santa Dulce dos Pobres,"Rua 9,QR. 7, casa 15,",Vinhais,65071-110,SÃO LUÍS,,MA,SOCORROVIANA28@OUTLOOK.COM.BR,,"Sim, está funcionando normalmente",,Retirada,-,0,,-2.5190093,-44.2549648
CS016619,Cozinha Solidária Santa Luzia,"Rua Emiliano de Almeida Braga 1055, Rua Emiliano de Almeida Braga 1055",Passaré,60868-170,FORTALEZA,,CE,Sociedadenossasenhoradefatima@gmail.com,03.631.460/0001-06,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",200,,-3.8200054,-38.5238313
CS015124,Cozinha solidária santa Marta,"Rua jupira,",Botafogo,,RIO DE JANEIRO,,RJ,Vanusacorreapinto@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-22.9488928,-43.1933243
CS015836,Cozinha solidária - Santo Caçarola,"travessa jane bomfim, nº 129,",santos dumont,,ARACAJU,,SE,aracajuvida@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-10.8919975,-37.0858895
CS014989,Cozinha solidária são Francisco,"Estrada São Francisco 118,",Lomba do Pinheiro,,PORTO ALEGRE,,RS,denisefatimaoliveira1977@gmail.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-30.098855,-51.142337
CS021000,COZINHA SOLIDÁRIA SÃO FRANCISCO,"Rua Raul Seixas, 269",Parque Ipiranga,94110-616,GRAVATAÍ,,RS,administrativo@ajeumbo.coop.br,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos",0,,-29.9015079,-51.05594
CS019724,Cozinha Solidária São Francisco de Assis,"Rua Martinho Jacob Kremer, 379",Jardim São Franscisco,04918-010,SÃO PAULO,,SP,zetepaixaomoll@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua",1300,,-23.6884162,-46.7423241
CS015571,Cozinha Solidária São Jorge,"Rua Armando Soriano, 125,","Loteamento São Jorge, Tabatinga",,CAMARAGIBE,,PE,institutosaojorge@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-7.995196099999998,-34.9821154
CS021171,Cozinha solidária São Miguel,"Rua do canal, Cozinha solidária São Miguel",São Miguel (Jurema),61640-180,CAUCAIA,,CE,iasminguerra1@gmail.com,,"Sim, está funcionando normalmente",5 vezes por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único , Pessoas e famílias atingidas por situações de emergência ou calamidade pública",165,,-3.7463608,-38.6049183
CS015372,Cozinha solidária são pedro,"Padre roque gonzales,",Lomba do pinheiro,,PORTO ALEGRE,,RS,mariajmartins1709@gmail.com,,"Não, a Cozinha encontra-se paralisada, sem atividade",,Retirada,-,0,,-30.115321,-51.1035104
CS015731,Cozinha solidária SAV Social,"Av. Ceci 1657,",Planalto Paulista,,SÃO PAULO,,SP,Claras0@me.com,,"Sim, está funcionando normalmente",,Retirada,-,0,,-23.6237736,-46.6484472
CS014719,Cozinha solidária SC,"Onelia couto 133,",Onelia couto,,NAVEGANTES,,SC,cozinhasolidariasc@gmail.com,43.974.473/0001-04,"Sim, está funcionando normalmente",,Retirada,-,0,,-26.8391228,-48.6341537
CS017460,Cozinha solidária semeando o bem,",",,,,,,limad4218@gmail.com,,Está funcionando com carga horária reduzida,1 vez por semana,Mapeada,-,0,,-14.235004,-51.92528
CS018897,Cozinha Solidária Semear,"Rua General Prado, 268",Santos Dumont,49087-245,ARACAJU,,SE,Glaucielma_oliveirasantos@hotmail.com,38.731.046/0001-53,"Sim, está funcionando normalmente",1 vez por semana,Mapeada,"Outros grupos de pessoas em situação de vulnerabilidade social, Pessoas em situação de rua, Famílias beneﬁciárias do Programa Bolsa Família e famílias inscritas no Cadastro Único",162,,-10.8913369,-37.0799397
CS019114,Cozinha solidária Semente para Futuro,"Rua Olímpica, 1706",Barroso 1,60862-734,FORTALEZA,,CE,mdasdoreslopes02@gmail.com,21.483.426/0001-13,"Sim, está funcionando normalmente",6 vezes por semana,Mapeada,-,0,,-3.8202468,-38.5165064
CS014904,COZINHA SOLIDÁRIA SEMPRE JUNTOS,"Rua Antônio Requião, 263",SÃO MIGUEL PAULISTA E ITAIM PAULISTA,08081-200,SÃO PAULO,,SP,associacaosemprejuntos@gmail.com,74.087.016/0001-10,"Sim, está funcionando normalmente",2 vezes por semana,Mapeada,"Mulheres, Jovens, Crianças, Idosos, População LGBTQIA+, Pessoas em situação de rua, Pessoas e famílias atingidas por situações de emergência ou calamidade pública, Outros grupos de pessoas em situação de vulnerabilidade social",310,,-23.4890817,-46.41927159999999
